ticket_id,subject,description,channel,category,priority,created_at,customer_plan,sla_breached,escalated,support_sentiment
181,Getting invalid credentials error,Getting invalid credentials error. This is completely unacceptable. This issue is impacting my work.,email,Login,High,2026-01-18 08:41:08,Free,0,0,Angry
182,Unable to login with my account,Unable to login with my account. This needs immediate attention. This issue is impacting my work.,email,Login,High,2026-02-11 16:41:08,Enterprise,0,1,Urgent
183,Getting invalid credentials error,Getting invalid credentials error. Looking forward to your response. This issue is impacting my work.,web,Login,High,2026-01-16 11:41:08,Pro,0,0,Calm
184,Unable to login with my account,Unable to login with my account. This is very upsetting. This issue is impacting my work.,chat,Login,High,2026-01-25 18:41:08,Free,0,0,Angry
185,Password reset link not working,Password reset link not working. Not satisfied with the delay. This issue is impacting my work.,email,Login,High,2026-02-01 17:41:08,Free,0,0,Frustrated
186,Getting invalid credentials error,Getting invalid credentials error. Looking forward to your response. This issue is impacting my work.,chat,Login,Medium,2026-01-19 15:41:08,Enterprise,0,0,Calm
187,Unable to login with my account,Unable to login with my account. Great service so far. This issue is impacting my work.,email,Login,High,2026-02-04 12:41:08,Free,0,0,Appreciative
188,Getting invalid credentials error,Getting invalid credentials error. I am extremely disappointed. This issue is impacting my work.,email,Login,Medium,2026-01-25 13:41:08,Free,0,0,Angry
189,Account locked after multiple attempts,Account locked after multiple attempts. Please assist with this issue. This issue is impacting my work.,email,Login,Medium,2026-01-28 04:41:08,Enterprise,0,0,Calm
190,Account locked after multiple attempts,Account locked after multiple attempts. Please resolve this urgently. This issue is impacting my work.,email,Login,High,2026-02-03 11:41:08,Pro,0,0,Urgent
191,Getting invalid credentials error,Getting invalid credentials error. Great service so far. This issue is impacting my work.,email,Login,Medium,2026-02-07 15:41:08,Free,0,0,Appreciative
192,Unable to login with my account,Unable to login with my account. Looking forward to your response. This issue is impacting my work.,web,Login,High,2026-01-28 15:41:08,Pro,0,0,Calm
193,Account locked after multiple attempts,Account locked after multiple attempts. Please resolve this urgently. This issue is impacting my work.,web,Login,Medium,2026-02-01 21:41:08,Free,0,0,Urgent
194,Unable to login with my account,Unable to login with my account. This is very upsetting. This issue is impacting my work.,web,Login,High,2026-02-04 09:41:08,Enterprise,0,1,Angry
195,Password reset link not working,Password reset link not working. This is blocking critical work. This issue is impacting my work.,email,Login,Medium,2026-02-04 04:41:08,Free,0,0,Urgent
196,Password reset link not working,Password reset link not working. I am extremely disappointed. This issue is impacting my work.,email,Login,High,2026-01-28 11:41:08,Free,0,0,Angry
197,Account locked after multiple attempts,Account locked after multiple attempts. This is getting frustrating. This issue is impacting my work.,web,Login,High,2026-02-05 18:41:08,Enterprise,0,0,Frustrated
198,Getting invalid credentials error,Getting invalid credentials error. Looking forward to your response. This issue is impacting my work.,chat,Login,Medium,2026-01-30 08:41:08,Free,0,0,Calm
199,Getting invalid credentials error,Getting invalid credentials error. Really appreciate your quick help. This issue is impacting my work.,web,Login,High,2026-01-31 01:41:08,Enterprise,0,0,Appreciative
200,Unable to login with my account,Unable to login with my account. This needs immediate attention. This issue is impacting my work.,email,Login,High,2026-01-29 12:41:08,Enterprise,0,1,Urgent
201,Payment failed but amount deducted,Payment failed but amount deducted. Looking forward to your response. This issue is impacting my work.,email,Billing,High,2026-01-25 22:41:08,Pro,0,0,Calm
202,Charged twice for subscription,Charged twice for subscription. Please resolve this urgently. This issue is impacting my work.,email,Billing,Critical,2026-01-20 05:41:08,Pro,1,0,Urgent
203,Charged twice for subscription,Charged twice for subscription. Great service so far. This issue is impacting my work.,chat,Billing,High,2026-01-20 14:41:08,Pro,0,0,Appreciative
204,Invoice not generated,Invoice not generated. This is getting frustrating. This issue is impacting my work.,chat,Billing,High,2026-02-07 15:41:08,Free,0,0,Frustrated
205,Invoice not generated,Invoice not generated. Please assist with this issue. This issue is impacting my work.,chat,Billing,Critical,2026-01-19 16:41:08,Enterprise,1,1,Calm
206,Payment failed but amount deducted,Payment failed but amount deducted. This is completely unacceptable. This issue is impacting my work.,email,Billing,Critical,2026-01-29 14:41:08,Pro,1,0,Angry
207,Payment failed but amount deducted,Payment failed but amount deducted. Thank you for your continued support. This issue is impacting my work.,web,Billing,Critical,2026-02-03 20:41:08,Free,1,0,Appreciative
208,Charged twice for subscription,Charged twice for subscription. I am extremely disappointed. This issue is impacting my work.,web,Billing,High,2026-01-24 15:41:08,Free,0,0,Angry
209,Need refund for last transaction,Need refund for last transaction. This is blocking critical work. This issue is impacting my work.,chat,Billing,High,2026-01-24 04:41:08,Enterprise,0,1,Urgent
210,Payment failed but amount deducted,Payment failed but amount deducted. Really appreciate your quick help. This issue is impacting my work.,email,Billing,High,2026-02-10 00:41:08,Pro,0,0,Appreciative
211,Charged twice for subscription,Charged twice for subscription. Great service so far. This issue is impacting my work.,email,Billing,High,2026-01-21 20:41:08,Free,0,0,Appreciative
212,Need refund for last transaction,Need refund for last transaction. Great service so far. This issue is impacting my work.,chat,Billing,High,2026-01-15 01:41:08,Pro,0,0,Appreciative
213,Need refund for last transaction,Need refund for last transaction. Please resolve this urgently. This issue is impacting my work.,web,Billing,High,2026-02-03 08:41:08,Enterprise,0,1,Urgent
214,Payment failed but amount deducted,Payment failed but amount deducted. Kindly check and update. This issue is impacting my work.,chat,Billing,Critical,2026-01-20 13:41:08,Pro,0,0,Calm
215,Invoice not generated,Invoice not generated. This is completely unacceptable. This issue is impacting my work.,chat,Billing,High,2026-01-13 14:41:08,Pro,0,0,Angry
216,Need refund for last transaction,Need refund for last transaction. Not satisfied with the delay. This issue is impacting my work.,chat,Billing,High,2026-01-31 14:41:08,Enterprise,0,0,Frustrated
217,Payment failed but amount deducted,Payment failed but amount deducted. Not satisfied with the delay. This issue is impacting my work.,web,Billing,High,2026-01-30 18:41:08,Enterprise,0,0,Frustrated
218,Payment failed but amount deducted,Payment failed but amount deducted. Looking forward to your response. This issue is impacting my work.,email,Billing,Critical,2026-02-02 19:41:08,Free,1,0,Calm
219,Invoice not generated,Invoice not generated. This is getting frustrating. This issue is impacting my work.,email,Billing,Critical,2026-01-19 17:41:08,Enterprise,0,0,Frustrated
220,Charged twice for subscription,Charged twice for subscription. This is very upsetting. This issue is impacting my work.,web,Billing,High,2026-02-09 05:41:08,Pro,0,0,Angry
221,Invoice not generated,Invoice not generated. Thank you for your continued support. This issue is impacting my work.,email,Billing,Critical,2026-02-01 13:41:08,Pro,0,0,Appreciative
222,Need refund for last transaction,Need refund for last transaction. Really appreciate your quick help. This issue is impacting my work.,email,Billing,Critical,2026-02-06 01:41:08,Enterprise,0,0,Appreciative
223,Need refund for last transaction,Need refund for last transaction. I have faced this issue multiple times. This issue is impacting my work.,chat,Billing,Critical,2026-01-19 22:41:08,Pro,1,0,Frustrated
224,Need refund for last transaction,Need refund for last transaction. This is getting frustrating. This issue is impacting my work.,chat,Billing,High,2026-01-23 19:41:08,Free,0,0,Frustrated
225,Payment failed but amount deducted,Payment failed but amount deducted. Thank you for your continued support. This issue is impacting my work.,chat,Billing,High,2026-01-20 05:41:08,Free,0,0,Appreciative
226,Payment failed but amount deducted,Payment failed but amount deducted. This is blocking critical work. This issue is impacting my work.,chat,Billing,High,2026-01-14 03:41:08,Free,0,0,Urgent
227,Need refund for last transaction,Need refund for last transaction. This is completely unacceptable. This issue is impacting my work.,email,Billing,Critical,2026-01-27 23:41:08,Pro,1,0,Angry
228,Charged twice for subscription,Charged twice for subscription. This is completely unacceptable. This issue is impacting my work.,chat,Billing,High,2026-01-17 12:41:08,Free,0,0,Angry
229,Payment failed but amount deducted,Payment failed but amount deducted. This is getting frustrating. This issue is impacting my work.,chat,Billing,High,2026-01-22 06:41:08,Pro,0,0,Frustrated
230,Need refund for last transaction,Need refund for last transaction. This is blocking critical work. This issue is impacting my work.,email,Billing,High,2026-02-05 04:41:08,Free,0,0,Urgent
231,Invoice not generated,Invoice not generated. Great service so far. This issue is impacting my work.,email,Billing,Critical,2026-02-06 01:41:08,Pro,1,0,Appreciative
232,Invoice not generated,Invoice not generated. This is blocking critical work. This issue is impacting my work.,email,Billing,Critical,2026-01-17 19:41:08,Free,1,0,Urgent
233,Charged twice for subscription,Charged twice for subscription. Great service so far. This issue is impacting my work.,web,Billing,High,2026-02-03 21:41:08,Free,0,0,Appreciative
234,Charged twice for subscription,Charged twice for subscription. Really appreciate your quick help. This issue is impacting my work.,web,Billing,High,2026-02-07 13:41:08,Pro,0,0,Appreciative
